name,state_code,type,category,in_state_total,minority_enroll
University of Kentucky,KY,Public,Asian,25227,0.02763414717665993
University of Kentucky,KY,Public,Black,25227,0.0681094408108756
University of Kentucky,KY,Public,Hispanic,25227,0.03530459199397322
University of Kentucky,KY,Public,Non-Resident Foreign,25227,0.059959593192480225
University of Kentucky,KY,Public,Two Or More Races,25227,0.026367154059514432
University of La Verne,CA,Private,Asian,55900,0.04966537513208876
University of La Verne,CA,Private,Black,55900,0.06363743102031232
University of La Verne,CA,Private,Hispanic,55900,0.41587413408477164
University of La Verne,CA,Private,Non-Resident Foreign,55900,0.08794176353176
University of La Verne,CA,Private,Two Or More Races,55900,0.023130210167899495
University of Louisiana at Lafayette,LA,Public,Asian,19132,0.021692352428031404
University of Louisiana at Lafayette,LA,Public,Black,19132,0.19639430066879907
University of Louisiana at Lafayette,LA,Public,Hispanic,19132,0.031811573131724336
University of Louisiana at Lafayette,LA,Public,Non-Resident Foreign,19132,0.03913928467577784
University of Louisiana at Lafayette,LA,Public,Two Or More Races,19132,0.016109334108752545
University of Louisiana at Monroe,LA,Public,Asian,16584,0.023130210167899495
University of Louisiana at Monroe,LA,Public,Black,16584,0.2273100857109311
University of Louisiana at Monroe,LA,Public,Hispanic,16584,0.02066455324644828
University of Louisiana at Monroe,LA,Public,Non-Resident Foreign,16584,0.03111424210402724
University of Louisiana at Monroe,LA,Public,Two Or More Races,16584,0.02066455324644828
University of Louisville,KY,Public,Asian,20882,0.03473864848569176
University of Louisville,KY,Public,Black,20882,0.10421594545707527
University of Louisville,KY,Public,Hispanic,20882,0.03770697091971616
University of Louisville,KY,Public,Non-Resident Foreign,20882,0.028616483465516443
University of Louisville,KY,Public,Two Or More Races,20882,0.03636194981679885
University of Maine,ME,Public,Asian,21588,0.012759170653907496
University of Maine,ME,Public,Black,21588,0.018784334573808258
University of Maine,ME,Public,Hispanic,21588,0.021353889774942406
University of Maine,ME,Public,Non-Resident Foreign,21588,0.04837852206273259
University of Maine,ME,Public,Two Or More Races,21588,0.023125996810207338
University of Maine at Farmington,ME,Public,Asian,19392,0.007142857142857143
University of Maine at Farmington,ME,Public,Black,19392,0.017857142857142856
University of Maine at Farmington,ME,Public,Hispanic,19392,0.013265306122448979
University of Maine at Farmington,ME,Public,Non-Resident Foreign,19392,0.007142857142857143
University of Maine at Farmington,ME,Public,Two Or More Races,19392,0.02040816326530612
University of Maine at Fort Kent,ME,Public,Asian,16335,0.00452147701582517
University of Maine at Fort Kent,ME,Public,Black,16335,0.02562170308967596
University of Maine at Fort Kent,ME,Public,Hispanic,16335,0.014318010550113038
University of Maine at Fort Kent,ME,Public,Non-Resident Foreign,16335,0.08440090429540316
University of Maine at Fort Kent,ME,Public,Two Or More Races,16335,0.018839487565938208
University of Maine at Presque Isle,ME,Public,Asian,16441,0.0035149384885764497
University of Maine at Presque Isle,ME,Public,Black,16441,0.01054481546572935
University of Maine at Presque Isle,ME,Public,Hispanic,16441,0.011423550087873463
University of Maine at Presque Isle,ME,Public,Non-Resident Foreign,16441,0.061511423550087874
University of Maine at Presque Isle,ME,Public,Two Or More Races,16441,0.02460456942003515
University of Mary,ND,Private,Asian,25610,0.011391954432182272
University of Mary,ND,Private,Black,25610,0.02741189035243859
University of Mary,ND,Private,Hispanic,25610,0.029903880384478464
University of Mary,ND,Private,Non-Resident Foreign,25610,0.01673193307226771
University of Mary,ND,Private,Two Or More Races,25610,0.015307938768244928
University of Mary Hardin-Baylor,TX,Private,Asian,37196,0.015775401069518715
University of Mary Hardin-Baylor,TX,Private,Black,37196,0.12967914438502673
University of Mary Hardin-Baylor,TX,Private,Hispanic,37196,0.16149732620320856
University of Mary Hardin-Baylor,TX,Private,Non-Resident Foreign,37196,0.10802139037433155
University of Mary Hardin-Baylor,TX,Private,Two Or More Races,37196,0.021925133689839574
University of Memphis,TN,Public,Asian,19676,0.029678522247020278
University of Memphis,TN,Public,Black,19676,0.33881000997198346
University of Memphis,TN,Public,Hispanic,19676,0.03594662614559096
University of Memphis,TN,Public,Non-Resident Foreign,19676,0.029726007882615507
University of Memphis,TN,Public,Two Or More Races,19676,0.029915950424996438
University of Miami,FL,Private,Asian,64334,0.057154851865179324
University of Miami,FL,Private,Black,64334,0.07010915197313182
University of Miami,FL,Private,Hispanic,64334,0.2114669545400024
University of Miami,FL,Private,Non-Resident Foreign,64334,0.16456759026028547
University of Miami,FL,Private,Two Or More Races,64334,0.024469233537243614
University of Mississippi,MS,Public,Asian,19356,0.019064124783362217
University of Mississippi,MS,Public,Black,19356,0.14122561436252945
University of Mississippi,MS,Public,Hispanic,19356,0.02710749677820735
University of Mississippi,MS,Public,Non-Resident Foreign,19356,0.035239745811669554
University of Mississippi,MS,Public,Two Or More Races,19356,0.020930542594320756
University of Mobile,AL,Private,Asian,32420,0.00625
University of Mobile,AL,Private,Black,32420,0.2375
University of Mobile,AL,Private,Hispanic,32420,0.014375
University of Mobile,AL,Private,Non-Resident Foreign,32420,0.033125
University of Mobile,AL,Private,Two Or More Races,32420,0.02125
University of Montevallo,AL,Public,Asian,22090,0.006188925081433224
University of Montevallo,AL,Public,Black,22090,0.14136807817589578
University of Montevallo,AL,Public,Hispanic,22090,0.03029315960912052
University of Montevallo,AL,Public,Non-Resident Foreign,22090,0.012703583061889252
University of Montevallo,AL,Public,Two Or More Races,22090,0.02214983713355049
University of Mount Union,OH,Private,Asian,41460,0.006631299734748011
University of Mount Union,OH,Private,Black,41460,0.053934571175950484
University of Mount Union,OH,Private,Hispanic,41460,0.018125552608311227
University of Mount Union,OH,Private,Non-Resident Foreign,41460,0.027409372236958444
University of Mount Union,OH,Private,Two Or More Races,41460,0.03757736516357206
University of Nebraska Medical Center,NE,Public,Asian,11558,0.04734848484848485
University of Nebraska Medical Center,NE,Public,Black,11558,0.016504329004329004
University of Nebraska Medical Center,NE,Public,Hispanic,11558,0.03300865800865801
University of Nebraska Medical Center,NE,Public,Non-Resident Foreign,11558,0.08198051948051949
University of Nebraska Medical Center,NE,Public,Two Or More Races,11558,0.011634199134199134
University of New England,ME,Private,Asian,51610,0.04681910094882563
University of New England,ME,Private,Black,51610,0.06019598693420439
University of New England,ME,Private,Hispanic,51610,0.012754705241872765
University of New England,ME,Private,Non-Resident Foreign,51610,0.006999533364442371
University of New England,ME,Private,Two Or More Races,51610,0.014932337844143724
University of New Hampshire,NH,Public,Asian,30079,0.021168221207911623
University of New Hampshire,NH,Public,Black,30079,0.011113316134153601
University of New Hampshire,NH,Public,Hispanic,30079,0.029503208308526825
University of New Hampshire,NH,Public,Non-Resident Foreign,30079,0.03644903089237283
University of New Hampshire,NH,Public,Two Or More Races,30079,0.014222398624065621
University of New Haven,CT,Private,Asian,55170,0.024812802818969314
University of New Haven,CT,Private,Black,55170,0.08838643371017471
University of New Haven,CT,Private,Hispanic,55170,0.08486272206724417
University of New Haven,CT,Private,Non-Resident Foreign,55170,0.16018205843488476
University of New Haven,CT,Private,Two Or More Races,55170,0.013507561297900456
University of New Mexico,NM,Public,Asian,15309,0.03275391466743284
University of New Mexico,NM,Public,Black,15309,0.02449360724033903
University of New Mexico,NM,Public,Hispanic,15309,0.40611981037207295
University of New Mexico,NM,Public,Non-Resident Foreign,15309,0.046293635971843126
University of New Mexico,NM,Public,Two Or More Races,15309,0.03067088062060049
University of New Orleans,LA,Public,Asian,19629,0.07104180203595409
University of New Orleans,LA,Public,Black,19629,0.14890621615767816
University of New Orleans,LA,Public,Hispanic,19629,0.09096816114359974
University of New Orleans,LA,Public,Non-Resident Foreign,19629,0.0664933939787741
University of New Orleans,LA,Public,Two Or More Races,19629,0.03129737925059563
University of North Alabama,AL,Public,Asian,19570,0.019149247186083906
University of North Alabama,AL,Public,Black,19570,0.1270282122496711
University of North Alabama,AL,Public,Hispanic,19570,0.02455781318520684
University of North Alabama,AL,Public,Non-Resident Foreign,19570,0.043999415290162255
University of North Alabama,AL,Public,Two Or More Races,19570,0.02163426399649174
University of North Carolina at Asheville,NC,Public,Asian,16251,0.015604681404421327
University of North Carolina at Asheville,NC,Public,Black,16251,0.03224967490247074
University of North Carolina at Asheville,NC,Public,Hispanic,16251,0.044213263979193757
University of North Carolina at Asheville,NC,Public,Non-Resident Foreign,16251,0.010143042912873863
University of North Carolina at Asheville,NC,Public,Two Or More Races,16251,0.03328998699609883
University of North Carolina at Chapel Hill,NC,Public,Asian,20177,0.08271837995538013
University of North Carolina at Chapel Hill,NC,Public,Black,20177,0.07908014415651278
University of North Carolina at Chapel Hill,NC,Public,Hispanic,20177,0.06504204564956238
University of North Carolina at Chapel Hill,NC,Public,Non-Resident Foreign,20177,0.0549854127338253
University of North Carolina at Chapel Hill,NC,Public,Two Or More Races,20177,0.04551227046507637
University of North Carolina at Charlotte,NC,Public,Asian,18144,0.04930611645495264
University of North Carolina at Charlotte,NC,Public,Black,18144,0.16190616051105075
University of North Carolina at Charlotte,NC,Public,Hispanic,18144,0.07342683016374184
University of North Carolina at Charlotte,NC,Public,Non-Resident Foreign,18144,0.06215581173360746
University of North Carolina at Charlotte,NC,Public,Two Or More Races,18144,0.031426683310081506
University of North Carolina at Greensboro,NC,Public,Asian,16357,0.04140076151659784
University of North Carolina at Greensboro,NC,Public,Black,16357,0.24443610232208934
University of North Carolina at Greensboro,NC,Public,Hispanic,16357,0.06049230439212742
University of North Carolina at Greensboro,NC,Public,Non-Resident Foreign,16357,0.034482758620689655
University of North Carolina at Greensboro,NC,Public,Two Or More Races,16357,0.03614522443288465
University of North Carolina at Pembroke,NC,Public,Asian,12342,0.013877811453182325
University of North Carolina at Pembroke,NC,Public,Black,12342,0.3439144999202425
University of North Carolina at Pembroke,NC,Public,Hispanic,12342,0.04689743180730579
University of North Carolina at Pembroke,NC,Public,Non-Resident Foreign,12342,0.009570904450470569
University of North Carolina at Pembroke,NC,Public,Two Or More Races,12342,0.017865688307545063
University of North Carolina at Wilmington,NC,Public,Asian,17686,0.02004118050789293
University of North Carolina at Wilmington,NC,Public,Black,17686,0.054770075497597805
University of North Carolina at Wilmington,NC,Public,Hispanic,17686,0.06293754289636239
University of North Carolina at Wilmington,NC,Public,Non-Resident Foreign,17686,0.006520247083047358
University of North Carolina at Wilmington,NC,Public,Two Or More Races,17686,0.02903225806451613
University of North Dakota,ND,Public,Asian,17669,0.013887025358915873
University of North Dakota,ND,Public,Black,17669,0.02307795518583121
University of North Dakota,ND,Public,Hispanic,17669,0.02817657319200322
University of North Dakota,ND,Public,Non-Resident Foreign,17669,0.06681873071246477
University of North Dakota,ND,Public,Two Or More Races,17669,0.027103179927545955
University of North Florida,FL,Public,Asian,16370,0.04216716716716717
University of North Florida,FL,Public,Black,16370,0.09715965965965966
University of North Florida,FL,Public,Hispanic,16370,0.09265515515515516
University of North Florida,FL,Public,Non-Resident Foreign,16370,0.023148148148148147
University of North Florida,FL,Public,Two Or More Races,16370,0.048736236236236234
University of North Georgia,GA,Public,Asian,15212,0.027203685258964144
University of North Georgia,GA,Public,Black,15212,0.042579681274900395
University of North Georgia,GA,Public,Hispanic,15212,0.08933017928286853
University of North Georgia,GA,Public,Non-Resident Foreign,15212,0.014193227091633466
University of North Georgia,GA,Public,Two Or More Races,15212,0.02595866533864542
University of North Texas,TX,Public,Asian,20977,0.05155402072027627
University of North Texas,TX,Public,Black,20977,0.11503042262785726
University of North Texas,TX,Public,Hispanic,20977,0.18837362275941458
University of North Texas,TX,Public,Non-Resident Foreign,20977,0.06188675108260703
University of North Texas,TX,Public,Two Or More Races,20977,0.07676917173710464
University of Northern Colorado,CO,Public,Asian,20990,0.015601659751037344
